mode: serial True, gpu False
GPU use = False
transTime, feedNetTime, netTime
36653.0418396, 3827.09503174, 746399.998665
46895.980835, 3808.02154541, 584954.023361
12908.9355469, 2712.9650116, 736699.938774
29374.9570847, 3705.97839355, 576856.970787
36239.027977, 3772.97401428, 633247.01786
30597.0907211, 2776.02672577, 511775.970459
18705.9640884, 2731.91928864, 568235.993385
26517.033577, 3638.98277283, 606377.005577
22647.023201, 3754.01973724, 706704.974174
19659.9960327, 3851.05609894, 706426.978111
18587.9468918, 2708.07743073, 673030.018806
15697.0024109, 4464.03026581, 792941.92791
20128.0117035, 2696.9909668, 683995.008469
28948.0686188, 3742.09880829, 714704.990387
27410.9840393, 2719.99835968, 645314.93187
11314.9881363, 2726.91249847, 560667.037964
22037.9829407, 2694.96440887, 710129.976273
25183.9160919, 2900.0043869, 709260.940552
22946.0000992, 3172.03998566, 701522.946358
18108.0102921, 2737.9989624, 665083.050728
17556.9057465, 2823.94886017, 510164.97612
25915.9803391, 2743.95942688, 595680.952072
25932.0735931, 6421.08917236, 678588.986397
24626.0166168, 4500.03147125, 726004.958153
21214.0083313, 2699.01752472, 619729.995728
26582.9563141, 2729.05826569, 588956.952095
28409.0042114, 2686.97738647, 587980.985641
24245.9774017, 4225.01564026, 641480.922699
29604.0773392, 4148.96011353, 703856.945038
19649.0287781, 2897.02415466, 575453.996658
23989.9158478, 3666.04328156, 556506.037712
24660.9449387, 2793.07365417, 576355.934143
29260.9930038, 3730.05867004, 630419.969559
19265.0556564, 2742.05207825, 640617.012978
23037.9104614, 3978.96766663, 641221.046448
11183.9771271, 2720.952034, 566560.029984
27329.9217224, 2828.00197601, 675696.015358
36767.0059204, 4243.9699173, 669610.977173
22251.0099411, 2721.07124329, 630239.963531
28105.9741974, 2707.00454712, 721991.062164
30066.0133362, 3638.98277283, 595548.987389
32317.9960251, 2877.95066833, 601058.006287
24270.0576782, 3711.93885803, 663076.996803
23808.9561462, 2974.03335571, 707410.931587
21370.0532913, 2740.02552032, 608633.995056
11126.0414124, 2753.01933289, 577670.931816
30472.9938507, 3664.01672363, 718878.030777
29469.0132141, 3759.0265274, 719856.977463
30565.9770966, 3736.97280884, 721535.086632
20527.0051956, 2635.00213623, 714500.904083
29564.9766922, 2822.99518585, 720693.945885
24514.0790939, 2732.99217224, 696912.050247
20866.0364151, 2825.02174377, 706724.047661
22898.9124298, 3033.99562836, 739019.989967
14775.0377655, 3145.09868622, 579883.933067
32181.0245514, 3865.95726013, 685399.055481
30290.9612656, 3647.92346954, 670793.056488
26759.9821091, 3702.044487, 718503.952026
28546.9293594, 2973.0796814, 689366.936684
13958.9309692, 2769.11258698, 487565.994263
19563.9133453, 2708.91189575, 561890.006065
19022.1071243, 2730.01194, 652902.007103
31875.0143051, 3631.94942474, 716091.036797
19023.0607986, 2710.93845367, 644181.966782
13151.049614, 3116.96529388, 610819.935799
22778.9878845, 2707.95822144, 734950.065613
31159.9969864, 4745.00656128, 602985.978127
23892.9986954, 3638.02909851, 612028.956413
30447.0062256, 5511.99913025, 598822.951317
26609.0631485, 3082.99064636, 586585.044861
22521.0189819, 2713.08422089, 541674.017906
28905.9877396, 2841.94946289, 663298.010826
21750.9269714, 2694.96440887, 700787.067413
24911.9997025, 2718.92547607, 654625.058174
12062.9072189, 2758.97979736, 710312.008858
21046.0424423, 2910.97164154, 608517.050743
25779.0088654, 4099.0114212, 596246.004105
27984.0230942, 3662.94384003, 706469.05899
27135.9682083, 2808.92848969, 690436.005592
25318.980217, 3726.0055542, 477613.925934
21643.0425644, 6045.93753815, 588695.049286
23180.0079346, 3326.05838776, 686617.970467
22592.0677185, 2719.04468536, 544157.028198
25615.0960922, 2922.05810547, 655809.998512
12123.9423752, 2736.9260788, 562434.077263
26790.9765244, 2740.02552032, 690381.05011
23176.908493, 2640.00892639, 614470.95871
23346.0664749, 2946.01917267, 712975.025177
28504.0140152, 7133.96072388, 721508.026123
25098.9198685, 2738.95263672, 557314.038277
28143.0482864, 2716.06445312, 623707.890511
18924.9515533, 2719.99835968, 573462.963104
23191.9288635, 3731.01234436, 812213.06324
22997.0216751, 2920.03154755, 637680.888176
21672.0104218, 2737.9989624, 580855.01194
34193.0389404, 3718.97220612, 595134.019852
25591.9694901, 2789.02053833, 584909.915924
----------------

mode: serial False, gpu False
GPU use = False
transTime, feedNetTime, netTime
12974.023819, 14698.9822388, 1316285.01415
12867.0930862, 432.968139648, 1140109.06219
11937.9758835, 416.040420532, 1154343.96267
11919.9752808, 427.007675171, 1146396.99459
12511.0149384, 414.967536926, 1150683.99906
11468.0528641, 360.96572876, 1150274.03831
15115.0226593, 514.030456543, 1170190.93037
11572.0033646, 550.031661987, 1140383.95882
12426.9723892, 527.024269104, 1158468.00804
12345.0756073, 377.058982849, 1174332.02267
11189.9375916, 496.983528137, 1153901.93462
12431.9791794, 429.98790741, 1165755.03349
12253.9997101, 445.008277893, 1173712.01515
10912.0607376, 437.021255493, 1162768.00632
11005.9976578, 508.904457092, 1161558.98571
11135.9357834, 380.992889404, 1164013.98182
12979.9842834, 630.021095276, 1190121.05465
10751.0089874, 384.926795959, 1157844.06662
11188.9839172, 5298.01845551, 1197515.01083
11409.0442657, 487.923622131, 1147763.01384
11140.9425735, 538.945198059, 1166658.04386
11633.9921951, 602.960586548, 1170712.94785
19454.0023804, 453.948974609, 1158884.04846
12896.0609436, 392.913818359, 1160337.09049
12075.0665665, 416.040420532, 1167632.93743
10715.007782, 438.928604126, 1129422.0686
12374.997139, 1311.06376648, 1133925.91476
11192.9178238, 376.93977356, 1143558.97903
11119.9617386, 441.908836365, 1118121.02795
11127.948761, 303.030014038, 1083288.908
13135.9100342, 482.082366943, 1111994.98177
10972.0230103, 344.99168396, 1080106.01997
12884.9744797, 465.035438538, 1087548.97118
10980.963707, 306.963920593, 1086403.01228
10918.0212021, 460.982322693, 1103842.02003
10761.0225677, 303.983688354, 1083366.99009
10985.0168228, 449.061393738, 1112987.04147
11154.0555954, 308.036804199, 1081233.0246
10941.028595, 494.003295898, 1088281.03542
11328.9356232, 306.010246277, 1083518.98193
21296.9779968, 471.949577332, 1116649.98531
12884.9744797, 306.963920593, 1081173.06232
12313.0083084, 486.969947815, 1092365.02647
12659.072876, 309.944152832, 1106122.01691
10812.0441437, 510.931015015, 1087586.99894
11857.9864502, 303.983688354, 1083531.02207
11011.9581223, 429.98790741, 1104176.04446
12089.9677277, 312.924385071, 1081384.06277
11085.9870911, 458.002090454, 1090024.94812
12041.926384, 318.050384521, 1105149.98436
12742.0425415, 471.949577332, 1087422.01328
12541.0556793, 303.030014038, 1081389.06956
12496.9482422, 479.102134705, 1091398.95439
11483.9076996, 324.010848999, 1099106.90784
11266.9467926, 476.002693176, 1090421.91505
20602.9415131, 310.897827148, 1104456.06709
13666.9874191, 422.00088501, 1086121.91677
14523.9830017, 303.983688354, 1079944.01455
16800.0459671, 468.969345093, 1090975.04616
11321.0678101, 303.983688354, 1106867.07497
13768.9113617, 459.909439087, 1087976.09806
12042.0455933, 331.044197083, 1084203.00484
11918.9023972, 470.995903015, 1120307.0879
11537.0750427, 306.963920593, 1082692.98077
13097.0478058, 465.035438538, 1087044.00063
11224.9851227, 319.004058838, 1100135.92243
11482.000351, 447.034835815, 1087087.98885
11028.0513763, 314.950942993, 1083299.99447
11816.9784546, 412.940979004, 1112956.04706
11706.9482803, 326.991081238, 1080433.96473
13081.073761, 460.982322693, 1087382.91264
12588.0241394, 306.010246277, 1084695.93525
12724.9956131, 475.04901886, 1108484.98344
13512.969017, 303.983688354, 1080606.10294
11013.9846802, 463.962554932, 1091825.00839
11098.9809036, 307.083129883, 1107481.95648
10954.9760818, 487.923622131, 1086644.05346
11000.9908676, 306.010246277, 1085504.88949
11245.9659576, 450.968742371, 1113495.11147
10873.913765, 307.91759491, 1080265.99884
11199.1167068, 473.976135254, 1090751.0519
12683.0339432, 453.948974609, 1105295.06207
13445.019722, 487.923622131, 1088748.09742
10918.0212021, 321.984291077, 1079757.09438
11233.9258194, 473.976135254, 1090088.00983
11126.0414124, 306.963920593, 1098374.96281
11027.097702, 484.943389893, 1090252.04182
14065.0272369, 308.990478516, 1106284.97601
12111.0677719, 468.969345093, 1087774.03831
11723.9952087, 308.990478516, 1080970.0489
12763.0233765, 460.982322693, 1090767.02595
11371.0165024, 320.911407471, 1097058.05779
11116.9815063, 499.963760376, 1088528.99075
12288.9280319, 306.963920593, 1083680.98736
11219.9783325, 455.975532532, 1115096.92669
10928.0347824, 309.944152832, 1080106.01997
11312.0079041, 462.055206299, 1090144.0382
11153.9363861, 303.030014038, 1098111.98711
13594.0313339, 456.929206848, 1087100.02899
11920.9289551, 302.910804749, 1084576.0107
10830.9984207, 473.976135254, 1113055.94444
13639.0924454, 307.083129883, 1080416.9178
11396.0504532, 458.955764771, 1087869.04812
11767.0297623, 331.044197083, 1083702.92187
13000.9651184, 440.955162048, 1104910.96973
13414.978981, 303.030014038, 1084272.98069
13315.0815964, 455.021858215, 1111211.89594
17663.0020142, 478.982925415, 1081532.0015
11896.9678879, 465.035438538, 1088376.9989
11888.0271912, 303.983688354, 1084125.99564
11505.0077438, 501.990318298, 1103275.06065
11548.9959717, 308.990478516, 1080990.07607
11435.0318909, 458.955764771, 1090142.96532
11608.00457, 316.977500916, 1107053.99513
11071.0859299, 391.006469727, 1087885.02216
11123.0611801, 303.983688354, 1081591.01009
10853.0521393, 375.032424927, 1118852.97298
10877.9668808, 473.976135254, 1083217.0248
11296.0338593, 458.955764771, 1090394.97375
10990.023613, 321.03061676, 1106087.92305
11811.0179901, 465.989112854, 1086835.02674
11752.9630661, 306.963920593, 1081521.03424
15200.9725571, 481.963157654, 1090943.93253
13424.038887, 306.010246277, 1107275.00916
12702.9418945, 492.095947266, 1087897.89677
11699.0804672, 356.912612915, 1106657.0282
13956.9044113, 481.009483337, 1088975.07191
11014.9383545, 304.102897644, 1081471.92001
11244.058609, 488.042831421, 1090240.95535
11007.0705414, 312.924385071, 1097249.98474
11239.0518188, 462.055206299, 1087692.02232
13558.9838028, 337.00466156, 1083225.9655
10765.0756836, 447.034835815, 1114437.93774
11456.0127258, 304.937362671, 1080579.99611
12893.0807114, 489.950180054, 1086894.98901
11275.0530243, 301.957130432, 1085111.97567
11839.9858475, 459.07497406, 1101809.97849
11821.9852448, 307.91759491, 1083612.08439
13322.9494095, 465.989112854, 1109405.99442
16010.0460052, 303.030014038, 1080476.99928
11985.0635529, 496.983528137, 1087918.99681
12941.9565201, 306.010246277, 1086585.04486
11780.9772491, 463.008880615, 1114063.02452
11687.9940033, 308.036804199, 1081185.93693
11506.9150925, 468.969345093, 1089761.01875
12907.9818726, 315.070152283, 1104265.92827
11492.9676056, 463.962554932, 1089241.98151
14425.9929657, 306.963920593, 1083793.99776
11216.9981003, 459.909439087, 1110269.06967
11359.0955734, 306.010246277, 1080083.96626
11637.0916367, 427.007675171, 1091400.98095
11152.9827118, 308.036804199, 1104732.03659
11983.9906693, 481.963157654, 1086506.0091
12495.0408936, 304.937362671, 1080708.98056
11814.9518967, 474.095344543, 1090541.95881
11729.0019989, 303.983688354, 1109332.91912
15534.9969864, 479.936599731, 1089967.01241
12030.005455, 306.010246277, 1102506.04153
11515.0213242, 468.015670776, 1087372.89906
14016.9858932, 310.063362122, 1080323.93456
11462.9268646, 470.995903015, 1091526.98517
11228.0845642, 324.964523315, 1107177.01912
12564.0630722, 481.009483337, 1086769.93847
13150.9304047, 303.983688354, 1084730.02911
12363.910675, 463.962554932, 1111127.9726
13078.0935287, 302.910804749, 1081665.03906
12349.9631882, 465.989112854, 1090031.02779
11191.0104752, 1245.97549438, 1104089.97536
11502.9811859, 412.940979004, 1084921.00239
13870.0008392, 326.991081238, 1084761.02352
12076.9739151, 452.041625977, 1141331.91109
11166.0957336, 302.076339722, 1091292.02366
11785.030365, 485.897064209, 1094394.08779
11366.9633865, 304.937362671, 1089640.975
14412.0454788, 460.982322693, 1093966.00723
11626.0051727, 324.010848999, 1085654.97398
13414.0253067, 469.923019409, 1097513.07964
16824.9607086, 303.983688354, 1085819.95964
11779.0699005, 488.042831421, 1092792.03415
13746.0231781, 307.91759491, 1128370.04662
13381.9580078, 418.066978455, 1094738.00659
11633.9921951, 309.944152832, 1086220.02602
14032.959938, 456.929206848, 1092394.11354
11123.0611801, 302.910804749, 1086539.98375
11564.0163422, 478.029251099, 1106600.04616
11087.0599747, 313.997268677, 1109710.93178
11564.0163422, 475.04901886, 1088605.99995
14310.002327, 306.010246277, 1088770.9856
11268.0196762, 468.969345093, 1114632.96413
13208.9853287, 304.937362671, 1082385.06317
11531.9490433, 469.923019409, 1090062.02221
12696.0277557, 315.90461731, 1101530.07507
12830.0189972, 455.975532532, 1087204.93317
13738.98983, 321.984291077, 1081207.03697
14142.9901123, 450.015068054, 1090175.98629
12137.055397, 303.030014038, 1107545.97187
12707.9486847, 457.048416138, 1091315.98473
12492.0606613, 306.963920593, 1102597.95189
13010.0250244, 422.954559326, 1086385.01167
13153.9106369, 347.018241882, 1080650.92564
10852.93293, 465.989112854, 1091371.05942
11799.0970612, 303.983688354, 1107694.02981
11217.9517746, 476.002693176, 1089735.03113
13573.050499, 308.036804199, 1083279.01363
11618.0181503, 492.930412292, 1109539.03198
11593.1034088, 324.964523315, 1081390.97691
11170.9833145, 413.060188293, 1090589.04648
11471.9867706, 312.089920044, 1102517.96246
11346.9362259, 546.097755432, 1087065.93513
12015.1042938, 302.910804749, 1083577.03686
30349.0161896, 342.011451721, 1111217.97562
13573.050499, 545.978546143, 1088955.99842
13406.9919586, 323.891639709, 1088438.03406
11842.0124054, 306.010246277, 1083994.98463
12943.983078, 537.991523743, 1115204.93031
16423.9406586, 306.963920593, 1080795.04967
12676.0005951, 450.015068054, 1115242.00439
13620.9726334, 427.007675171, 1080488.92021
11703.0143738, 468.015670776, 1087816.95366
12341.0224915, 301.957130432, 1083446.02585
13888.9551163, 468.969345093, 1107823.96793
11330.9621811, 304.937362671, 1080798.98357
10945.0817108, 391.006469727, 1091634.03511
11106.967926, 331.997871399, 1105762.95853
11565.9236908, 478.982925415, 1103471.04073
11180.9968948, 304.937362671, 1087146.04378
11263.012886, 405.073165894, 1117785.93063
11972.9042053, 476.002693176, 1081851.00555
20981.9078445, 344.038009644, 1090538.97858
13091.9218063, 306.010246277, 1107032.06062
15063.0474091, 460.982322693, 1089187.9797
11833.0717087, 319.004058838, 1080500.96035
14109.0154648, 464.081764221, 1090955.019
11456.0127258, 303.030014038, 1107692.95692
11809.9451065, 483.03604126, 1088670.01534
11705.994606, 302.910804749, 1085324.049
13725.9960175, 470.995903015, 1111706.97212
11336.9226456, 303.983688354, 1080248.95191
11893.0339813, 460.028648376, 1090216.99429
14122.9629517, 303.983688354, 1104483.00838
11529.9224854, 471.949577332, 1087929.01039
10828.0181885, 308.036804199, 1086207.98588
11031.9852829, 449.061393738, 1110369.92073
13027.0719528, 328.063964844, 1080006.95705
11188.9839172, 484.108924866, 1088319.89765
11855.9598923, 303.030014038, 1083639.02569
12613.0580902, 456.929206848, 1107315.06348
11314.034462, 316.023826599, 1083202.00443
15187.9787445, 375.986099243, 1111294.98482
13047.9335785, 308.990478516, 1081379.05598
13154.9835205, 465.989112854, 1088064.07452
13486.0277176, 303.983688354, 1084592.93842
13844.0132141, 543.95198822, 1102835.05917
11790.9908295, 305.891036987, 1082480.07298
11878.0136108, 461.935997009, 1090924.97826
11580.9440613, 1065.96946716, 1106060.02808
10942.9359436, 468.969345093, 1087349.0572
13364.9110794, 306.010246277, 1085577.01111
13807.8927994, 465.035438538, 1106749.05777
10942.9359436, 306.963920593, 1080563.06839
11098.0272293, 558.972358704, 1089486.00292
11296.0338593, 313.04359436, 1105537.05692
11332.0350647, 482.082366943, 1087870.00179
14834.0463638, 309.944152832, 1082318.06755
11087.8944397, 463.962554932, 1089637.04109
11946.9165802, 314.116477966, 1098122.95437
12364.9835587, 473.976135254, 1090519.07063
10861.992836, 303.030014038, 1105231.04668
11379.0035248, 476.002693176, 1087716.93707
11623.9786148, 305.05657196, 1079931.97441
13040.0657654, 549.912452698, 1089647.05467
10872.9600906, 313.997268677, 1098222.97096
11525.9885788, 466.94278717, 1086742.0435
13301.9685745, 304.102897644, 1084803.93887
10928.0347824, 456.929206848, 1112086.05766
22084.9514008, 323.057174683, 1079764.9622
11451.0059357, 451.922416687, 1086362.00428
11430.978775, 299.93057251, 1102865.09991
12641.0722733, 474.92980957, 1094694.97204
11222.0048904, 308.036804199, 1091068.98308
11882.0667267, 478.982925415, 1114832.99732
15604.019165, 303.983688354, 1080757.0219
11453.0324936, 469.088554382, 1087701.91669
11584.0435028, 317.931175232, 1083088.04035
12838.0060196, 462.055206299, 1107887.98332
11137.9623413, 306.010246277, 1080752.01511
11081.9339752, 468.015670776, 1089779.97303
11916.9950485, 313.04359436, 1106919.05022
12102.0078659, 454.068183899, 1087822.91412
11272.9072571, 305.05657196, 1083810.92548
12857.0795059, 458.002090454, 1106245.04089
14384.0312958, 306.963920593, 1082023.97823
11703.9680481, 463.962554932, 1090041.04137
11980.0567627, 303.983688354, 1108343.95885
11450.0522614, 453.948974609, 1086891.05511
13393.9981461, 306.963920593, 1080839.99157
11656.999588, 512.957572937, 1090594.05327
11565.0892258, 303.983688354, 1101516.96205
11382.1029663, 496.983528137, 1091258.04901
13172.0304489, 307.083129883, 1105630.99384
12027.0252228, 455.975532532, 1086883.06808
15057.0869446, 306.963920593, 1081004.02355
13257.9803467, 460.028648376, 1090191.96033
12995.9583282, 314.950942993, 1099110.00729
12873.0535507, 471.949577332, 1087203.02582
17881.9894791, 303.030014038, 1085470.91484
11583.9242935, 462.055206299, 1142439.96143
12354.016304, 306.010246277, 1084160.08949
11132.0018768, 475.04901886, 1087415.93361
14075.9944916, 307.91759491, 1084077.00062
11216.044426, 482.91683197, 1087982.05853
11292.0999527, 306.963920593, 1081423.99788
11469.0065384, 478.982925415, 1086763.978
11404.0374756, 303.030014038, 1081050.99201
11569.9768066, 486.969947815, 1086812.97302
12130.022049, 1429.91542816, 1123060.10723
18972.0392227, 458.002090454, 1089383.0061
15479.9222946, 334.978103638, 1080294.9667
11415.0047302, 476.002693176, 1086743.95084
13036.0126495, 305.05657196, 1080643.89229
14961.0042572, 470.995903015, 1102563.02357
11114.0012741, 306.010246277, 1088111.04298
13369.9178696, 469.923019409, 1089118.00385
14497.9953766, 306.963920593, 1084581.01749
11070.9667206, 468.969345093, 1089658.02193
13226.0322571, 321.984291077, 1081414.93797
10899.066925, 534.057617188, 1087983.96587
11093.9741135, 304.937362671, 1081273.07892
13162.9705429, 456.929206848, 1088364.95876
11747.0026016, 305.05657196, 1081905.00736
11591.0768509, 465.989112854, 1087506.05583
11101.0074615, 302.076339722, 1081179.97646
10980.0100327, 543.95198822, 1087054.96788
11235.9523773, 306.963920593, 1097902.05956
12253.0460358, 476.002693176, 1122446.06018
17984.9863052, 303.030014038, 1081452.96574
13627.0523071, 464.081764221, 1090234.99489
14029.0260315, 309.944152832, 1097774.02878
11661.0527039, 412.940979004, 1086236.95374
12444.9729919, 311.017036438, 1080093.02616
11445.9991455, 476.956367493, 1090177.05917
11063.0989075, 301.957130432, 1106616.0202
11529.0880203, 460.028648376, 1088040.94791
12873.8880157, 307.083129883, 1083586.93123
11219.0246582, 457.882881165, 1110709.07116
13172.9841232, 305.05657196, 1080132.96127
12123.9423752, 427.961349487, 1087583.06503
11000.9908676, 314.950942993, 1106111.04965
11049.0322113, 423.908233643, 1084594.01131
11229.9919128, 314.950942993, 1083142.99583
12566.0896301, 471.949577332, 1110574.00703
11659.0261459, 332.951545715, 1079964.99538
11438.0121231, 487.923622131, 1087789.05869
11528.0151367, 337.00466156, 1084381.93798
13001.9187927, 467.06199646, 1104811.90681
12696.9814301, 309.944152832, 1080467.10491
16081.9292068, 498.056411743, 1090193.03322
12040.0190353, 306.010246277, 1107848.04821
12703.0611038, 463.962554932, 1087339.04362
11646.9860077, 306.010246277, 1083861.94706
11548.9959717, 464.916229248, 1106268.04829
11225.104332, 305.05657196, 1080313.92097
11856.9135666, 450.968742371, 1089926.00441
11716.0081863, 303.030014038, 1105955.95837
11880.9938431, 458.955764771, 1087403.05901
12848.0195999, 303.030014038, 1081784.00993
11456.9664001, 548.958778381, 1091853.02258
11067.032814, 308.990478516, 1101799.01123
12443.0656433, 468.015670776, 1089790.94028
12835.9794617, 307.083129883, 1106737.97131
11265.9931183, 463.008880615, 1088165.99846
11589.050293, 306.963920593, 1081408.97751
11285.9010696, 477.075576782, 1090234.99489
13222.9328156, 343.084335327, 1097689.98623
11747.0026016, 393.986701965, 1087051.03397
13893.9619064, 303.983688354, 1083789.94465
15524.0297318, 489.950180054, 1112185.00137
11534.9292755, 304.937362671, 1080535.05421
13769.9842453, 442.028045654, 1089824.08047
12932.062149, 303.030014038, 1107681.98967
12377.9773712, 458.002090454, 1087882.99561
12920.0220108, 308.990478516, 1082476.97353
11622.9057312, 484.943389893, 1112543.94054
11307.0011139, 305.05657196, 1080464.95914
13786.9119644, 452.995300293, 1087156.05736
14579.0576935, 303.983688354, 1085349.08295
11438.9657974, 455.975532532, 1107620.95451
13954.9970627, 326.037406921, 1099367.97619
11350.9893417, 465.035438538, 1113124.01295
12150.0492096, 450.015068054, 1082132.93552
27211.0700607, 452.995300293, 1087357.99789
14415.0257111, 304.937362671, 1084316.01524
12666.9406891, 476.002693176, 1113973.02151
11772.0365524, 305.05657196, 1081386.92379
12416.0051346, 481.963157654, 1090559.00574
11695.0273514, 321.984291077, 1106876.01566
12035.0122452, 451.08795166, 1087643.98098
12907.0281982, 306.010246277, 1083037.01878
11099.1001129, 473.022460938, 1103654.98066
12688.0407333, 477.075576782, 1082234.97868
11535.0484848, 322.937965393, 1101925.01545
11368.0362701, 310.063362122, 1105858.922
11183.0234528, 455.975532532, 1086951.01738
11341.9294357, 303.030014038, 1080657.95898
13952.9705048, 483.989715576, 1090484.02309
11681.0798645, 324.010848999, 1098513.00716
11695.9810257, 537.991523743, 1087098.00243
11453.0324936, 306.963920593, 1107825.04082
11510.014534, 454.902648926, 1084885.00118
13355.0167084, 306.010246277, 1080845.95203
11633.0385208, 448.942184448, 1090286.01646
14266.0140991, 305.891036987, 1100107.07378
13188.958168, 460.028648376, 1087659.00135
13926.9828796, 606.060028076, 1083778.97739
11983.9906693, 470.995903015, 1113507.03239
13106.9421768, 321.984291077, 1080304.98028
13689.994812, 460.028648376, 1087393.9991
12795.9251404, 303.030014038, 1084264.99367
11981.010437, 836.01474762, 1105575.91915
14590.9786224, 299.93057251, 1084200.97828
11840.9395218, 411.987304688, 1112740.9935
11675.9538651, 321.984291077, 1079964.99538
11766.910553, 432.014465332, 1086866.02116
11518.0015564, 306.963920593, 1085350.03662
11682.9872131, 474.92980957, 1107043.98155
11787.0569229, 308.990478516, 1080377.93636
12004.9715042, 494.003295898, 1090019.94133
24246.931076, 306.010246277, 1108003.02029
13807.0583344, 452.995300293, 1087350.01087
15601.9926071, 305.05657196, 1085829.01955
12944.9367523, 461.935997009, 1115161.06129
14055.0136566, 308.036804199, 1081422.925
11704.0872574, 458.955764771, 1091126.08433
12541.0556793, 303.030014038, 1106422.90115
11903.0475616, 464.081764221, 1086735.96382
11762.0229721, 1500.01049042, 1080407.02343
11556.9829941, 472.068786621, 1090155.00546
11662.0063782, 320.911407471, 1103049.99352
12381.9112778, 470.995903015, 1090278.02944
14662.027359, 321.984291077, 1104725.95692
11909.0080261, 425.934791565, 1084931.96964
11675.0001907, 313.04359436, 1096870.8992
14075.9944916, 336.050987244, 1090126.99127
11683.9408875, 303.983688354, 1099802.97089
12025.9523392, 465.035438538, 1087078.92895
12145.0424194, 303.030014038, 1083925.96245
12165.9040451, 463.008880615, 1113296.03195
14773.0112076, 304.937362671, 1080378.05557
18293.0231094, 466.94278717, 1089905.97725
12387.9909515, 311.017036438, 1104897.02225
15413.9995575, 427.007675171, 1085077.04735
14480.9484482, 313.04359436, 1083673.95401
12172.9373932, 456.929206848, 1112423.06232
15090.9423828, 326.991081238, 1080746.05465
12025.9523392, 393.986701965, 1087617.99335
11649.0125656, 308.990478516, 1083276.98708
11779.0699005, 410.079956055, 1108090.99674
12759.0894699, 306.963920593, 1080366.96911
12894.98806, 476.002693176, 1115141.9878
11504.0540695, 478.982925415, 1082468.03284
12565.9704208, 482.082366943, 1087912.91714
11736.9890213, 308.036804199, 1085062.98065
11381.0300827, 435.948371887, 1107164.97898
17765.9988403, 308.990478516, 1081593.99033
11852.97966, 465.035438538, 1090342.04483
13359.0698242, 305.05657196, 1108181.95343
13150.9304047, 424.981117249, 1087458.01449
11528.0151367, 305.05657196, 1081289.88743
11914.0148163, 472.068786621, 1106739.99786
12846.9467163, 424.027442932, 1081768.98956
12345.0756073, 486.969947815, 1090407.01389
11150.0024796, 306.010246277, 1107081.05564
13699.054718, 452.995300293, 1087612.03289
11308.9084625, 313.997268677, 1080021.97742
11620.9983826, 476.956367493, 1091030.95531
11714.9353027, 326.037406921, 1101184.01051
11168.9567566, 458.955764771, 1087463.97495
11394.9775696, 305.05657196, 1083698.03429
11906.9814682, 465.035438538, 1103690.98186
11684.0600967, 303.030014038, 1082085.01339
10975.0032425, 455.975532532, 1089985.96668
17007.9469681, 310.063362122, 1102982.99789
11458.9929581, 455.975532532, 1087437.03365
12128.9491653, 304.102897644, 1084490.89527
13367.0568466, 478.029251099, 1110043.04886
11371.0165024, 309.944152832, 1080000.04292
11625.0514984, 486.016273499, 1087365.03124
11600.0175476, 302.910804749, 1084783.07724
11627.9125214, 461.935997009, 1113280.05791
11703.9680481, 301.957130432, 1083129.04835
11777.9970169, 416.994094849, 1108641.98208
11456.0127258, 324.010848999, 1079821.94424
11463.9997482, 461.935997009, 1087842.10682
12593.0309296, 306.010246277, 1084246.99306
11964.0827179, 492.930412292, 1114093.06526
11597.9909897, 307.083129883, 1098114.01367
12713.0746841, 352.97870636, 1092413.06782
13126.0156631, 312.924385071, 1105953.09734
14045.0000763, 470.042228699, 1088503.95679
13480.0672531, 308.990478516, 1083478.09315
----------------

mode: serial False, gpu True
GPU use = True
transTime, feedNetTime, netTime
13882.9946518, 11855.006218, 923831.939697
12686.9678497, 1045.94230652, 633043.050766
12567.0433044, 1075.02937317, 453369.021416
12699.9616623, 879.049301147, 628776.907921
14903.0685425, 1021.027565, 655109.04789
11894.94133, 1096.96388245, 606168.031693
19832.9687119, 1212.00084686, 652950.048447
17835.021019, 889.06288147, 653910.99453
12977.0040512, 863.075256348, 655998.945236
13098.9551544, 1263.97609711, 475533.96225
13076.0669708, 1057.98244476, 636201.97773
13179.063797, 906.944274902, 637058.019638
14619.9464798, 1052.02198029, 652143.001556
13077.9743195, 892.996788025, 651956.08139
13024.0917206, 1029.96826172, 643221.020699
11888.9808655, 1054.04853821, 696084.022522
21517.9920197, 1138.92555237, 668290.019035
12729.0487289, 1034.97505188, 692010.998726
13021.9459534, 1170.99285126, 667639.017105
13545.9899902, 891.923904419, 729588.031769
13550.9967804, 913.977622986, 702218.055725
13592.004776, 903.964042664, 669561.028481
13062.0002747, 909.924507141, 685854.077339
13167.9773331, 887.989997864, 711912.989616
13287.0674133, 889.06288147, 641149.997711
11961.9369507, 890.016555786, 672775.98381
12899.9948502, 1026.03435516, 653731.942177
15936.0170364, 899.076461792, 643894.910812
29314.0411377, 1083.97006989, 683140.039444
24930.0003052, 1216.05396271, 647807.002068
16327.9771805, 1230.00144958, 489761.948586
15879.9886703, 834.941864014, 438986.063004
13246.0594177, 1094.93732452, 398959.040642
13303.9951324, 886.082649231, 402505.993843
13229.9661636, 1063.94290924, 425996.06514
13350.0099182, 877.976417542, 424157.02343
13107.0613861, 1116.03736877, 679831.981659
12778.9974213, 1208.90140533, 490720.033646
