mode: serial False, gpu True
GPU use = True
transTime, feedNetTime, netTime
28712.9878998, 1213.07373047, 715353.012085
14430.9997559, 1134.15718079, 645329.95224
13100.8625031, 1085.04295349, 647006.988525
13032.913208, 1197.81494141, 675796.985626
13029.0985107, 910.043716431, 659230.947495
13414.8597717, 1384.973526, 657567.977905
13183.1169128, 930.070877075, 690140.008926
13620.1381683, 1217.84210205, 685124.158859
13084.8884583, 1245.97549438, 669147.014618
13228.89328, 916.957855225, 654855.012894
13936.0427856, 1188.03977966, 548269.987106
14052.1526337, 1132.96508789, 700581.073761
14607.9063416, 945.806503296, 679161.071777
13460.8745575, 1142.0249939, 706805.944443
13212.2039795, 1228.09410095, 673075.914383
13138.0558014, 1018.04733276, 690286.874771
13977.0507812, 1077.89039612, 597597.122192
13425.1117706, 1039.98184204, 659800.052643
14043.0927277, 1075.98304749, 445857.048035
13340.9500122, 982.999801636, 410193.920135
19515.0375366, 936.985015869, 417890.071869
13531.2080383, 1142.0249939, 680354.118347
14184.9517822, 1631.02149963, 696519.851685
14049.0531921, 943.899154663, 690482.139587
13057.9471588, 1526.83258057, 669790.9832
13845.9205627, 1406.90803528, 689696.073532
13433.9332581, 1059.77058411, 465635.061264
13144.0162659, 1027.10723877, 394372.940063
13679.9812317, 1312.0174408, 440241.098404
14328.956604, 1085.99662781, 620990.991592
14108.8962555, 912.90473938, 664798.021317
22732.0194244, 949.144363403, 687656.879425
14569.9977875, 934.12399292, 688843.96553
15892.9824829, 896.93069458, 699934.005737
13187.1700287, 957.96585083, 679108.858109
14994.8596954, 929.832458496, 695183.992386
12757.062912, 931.978225708, 662395.000458
13627.0523071, 1157.04536438, 703596.115112
13190.984726, 1114.13002014, 685890.91301
14109.1346741, 2269.02961731, 640378.952026
14460.0868225, 1065.96946716, 437741.994858
13192.8920746, 1698.97079468, 449302.911758
14635.0860596, 932.931900024, 419211.149216
13381.9580078, 1208.06694031, 429866.075516
13195.0378418, 1082.18193054, 619409.799576
13146.8772888, 1239.06135559, 660319.08989
13819.9329376, 1220.22628784, 677444.934845
13576.9844055, 1212.83531189, 674612.998962
26524.066925, 1005.88798523, 665157.079697
14369.9645996, 1132.01141357, 683463.811874
13863.0867004, 1128.91197205, 629431.009293
13364.0766144, 1226.90200806, 686276.912689
